country,renewable,oil,gas,nuclear,hydroelec,coal,co2_emission,renewable_percent,oil_percent,gas_percent,nuclear_percent,hydroelec_percent,coal_percent,co2_percent,labels
Uzbekistan,0.0,0.30159236,1.7522505000000002,0.0,0.058790000000000016,0.029698126558746568,119.701458557873,0.0,0.2092350618518602,2.4401533330790968,0.0,0.2514666596259551,0.0320460561738414,0.5528232875361642,0
Iran,0.000365,2.915671757281449,2.1398716674000005,0.0,0.03781,0.054574770528000006,313.8969618717964,0.014137389117205303,2.0227991202247493,2.9799477766264784,0.0,0.16172740943115088,0.0588894440380015,1.4496861817743247,0
Iraq,0.0,0.9408609584931541,0.10773,0.0,0.031965770000000004,0.0,74.42053105269575,0.0,0.6527390178064044,0.15002290972244609,0.0,0.13672946766918806,0.0,0.3437000946554674,0
Israel,0.0,0.57881670225252,0.00032991565499100004,0.0,0.00031,0.26188044627600005,61.85070803394736,0.0,0.4015643781450424,0.0004594347584213912,0.0,0.0013259851077401948,0.28258467669973963,0.2856482465937113,0
Kuwait,0.0,0.4983364697492581,0.32832,0.0,0.0,1.0435431527999998e-06,51.314983138032254,0.0,0.3457297859634895,0.4572126772493596,0.0,0.0,1.1260455243971378e-06,0.2369905765560448,0
Oman,0.0,0.136241734,0.276044501734502,0.0,0.0,1.0451296194929906e-05,25.38426125942561,0.0,0.09452012524552904,0.3844147346430225,0.0,0.0,1.12775741691874e-05,0.11723341494897413,0
Qatar,0.0,0.07716761000000001,0.40670063597848105,0.0,0.0,0.0,22.458049330325395,0.0,0.053536401423796766,0.5663641770673079,0.0,0.0,0.0,0.10371914270733217,0
Saudi Arabia,0.0,3.1021546324884044,1.703502,0.0,0.0,0.0,278.19175561101054,0.0,2.152174930435061,2.3722670264365213,0.0,0.0,0.0,1.2847870256149094,0
United Arab Emirates,0.0,0.8367433679999999,1.103193,0.0,0.0,0.0,124.4085469713,0.0,0.5805055882636212,1.5362872351752948,0.0,0.0,0.0,0.5745622715283768,0
Algeria,0.0,0.3712769270000001,0.6876465750000001,0.0,0.00054,0.02030598,62.59554714950906,0.0,0.2575799691511204,0.9576045673644694,0.0,0.002309780510257114,0.021911367858766517,0.28908817467404685,0
Egypt,0.0008070000000000003,1.1635873330000002,0.693,0.0,0.14178,0.03640045788,118.67863679257022,0.03125718634954708,0.8072594000401605,0.9650596531853258,0.0,0.6064457050819511,0.0392782728455468,0.5480995381544067,0
Morocco,0.00064,0.30053731,0.001590732792,0.0,0.007179999999999998,0.11241558,31.581344246031204,0.024788846671264096,0.20850310215630688,0.002215226603979863,0.0,0.030711526043789024,0.12130313958925383,0.14585371608033748,0
South Africa,0.0048680000000000025,0.9514739011988912,0.04102569857935565,0.1301000009473593,0.011009998658860973,3.124675328747,371.64856433367487,0.18855016499330265,0.6601019354992305,0.05713166874845409,0.5314153771355377,0.04709385244480376,3.3717117109042616,1.7164033222177018,0
Eastern Africa,0.01499863157894737,0.5914516321437959,8.331701400000001e-05,0.0,0.30854148745,0.12761992450739373,54.227842200102536,0.5809355913895407,0.41033008539735816,0.00011602581332651797,0.0,1.319746507995833,0.13770953738699224,0.25044318057794696,0
Middle Africa,7.000000000000001e-05,0.1913805235953933,0.025146,0.0,0.11359800000190735,6.836999996683261e-08,14.520544015799027,0.002711280104669511,0.13277364085656382,0.03501787884415325,0.0,0.4859008266825799,7.377532233249142e-08,0.06706096129769859,0
Western Africa,0.0016534100000262265,0.8027846940171044,0.2623384711195701,0.0,0.14956967999809267,0.0022571775191877557,71.0088726124736,0.0640408233990389,0.5569461544264434,0.3653279566462063,0.0,0.6397650588610884,0.002435629649268882,0.3279438602904346,0
Australia,0.010702500000000005,1.6835688294208144,0.7399828627507832,0.0,0.164665,2.1297009330358643,358.2404722509401,0.4145353617175064,1.1680058080905231,1.0304871643425042,0.0,0.7043333476323845,2.298074782547166,1.6544800538292774,0
Bangladesh,0.0,0.142155806,0.3260947916283751,0.0,0.007490000000000002,0.013811164632000002,23.513709866346,0.0,0.0986231178436053,0.4541138910742003,0.0,0.03203751115152924,0.014903073321737625,0.10859455304130856,0
China,0.0314889898989899,9.580093190259651,0.8890469026548672,0.16737000000000005,2.2241,29.561062335738665,3360.8689497237046,1.219649597561007,6.6463599781193485,1.2380711335376542,0.6836509686665017,9.513301542338604,31.89815567307255,15.521670697656436,1
India,0.033787636183429365,4.58467632980345,0.9130569525,0.157684192,0.7699036740000001,6.8824491815070585,959.0281889529233,1.3086820823991958,3.1807007161493885,1.2715071081069271,0.644087653726442,3.2931638907047165,7.426574624089441,4.429128288361514,5
Indonesia,0.048724,2.3731310571129627,1.188185485335093,0.0,0.10016,0.5510498740619902,269.2593535776846,1.887205883141675,1.6464018634875268,1.6546462805156177,0.0,0.4284215109395416,0.5946157978634486,1.2435340624751952,0
Japan,0.16564143719178084,11.140244204671593,2.7239406153201005,3.19121574,0.8446800000000001,3.9981720996,1235.2406762740804,6.415719045241995,7.728742482764776,3.793311956014776,13.035058444612453,3.613010002599961,4.314267010850621,5.704774359337312,2
Malaysia,0.00570903,0.980405864790698,1.035144432,0.0,0.06994,0.10401424,131.27447692841196,0.22112542079944825,0.6801739996311849,1.4415239921250234,0.0,0.29915934979144915,0.1122375908569804,0.6062715423811506,0
New Zealand,0.03599582817650186,0.2722215713080305,0.21160060327028968,0.0,0.244349696969697,0.04629575022513413,32.499488295738985,1.3942110398007383,0.18885855500466367,0.2946712912061061,0.0,1.0451743847182182,0.04995588558052784,0.1500940270849509,0
Pakistan,0.009267,0.80309603,0.6462899999999999,0.009457516000000004,0.17558276200000006,0.084908304,97.80519098284205,0.3589347532853194,0.5571621492999138,0.9000121259121849,0.03863081779637294,0.7510326696383584,0.09162114230428556,0.4516986498631175,0
Philippines,0.11625999999999999,0.714992145,0.00036700676413199993,0.0,0.07798999999999999,0.1679867000712,66.84629272950333,4.503048928126819,0.4960385126555234,0.0005110871868829677,0.0,0.3335921888795413,0.18126770442206402,0.30871960752643873,0
Singapore,0.0024500000000000004,1.532369151,0.05966729546724001,0.0,0.0,0.0,107.09629548941216,0.09489480366343288,1.0631083429612325,0.08309162982701444,0.0,0.0,0.0,0.4946082267391658,0
South Korea,0.00100969,4.520644978,0.7130790288000002,1.0896373999999998,0.04009553000000001,1.7971671528,440.6538523666842,0.039107891555482256,3.1362778274029592,0.9930213567495776,4.4508075760605115,0.17150346989338786,1.9392509294647613,2.0350939267214443,3
Sri Lanka,3.832e-05,0.14673019189000006,0.0,0.0,0.0320420758836,1.4243493600000002e-05,10.56744100083456,0.0014842321944419374,0.10179667938418424,0.0,0.0,0.13705585626688666,1.5369582155778087e-05,0.04880414612576648,0
Taiwan,0.010596316495,1.9007919548400656,0.2436262481316636,0.3850279052,0.04559980352,1.151186157612,235.73877201155548,0.41042260136678377,1.3187082134258286,0.3392696428986802,1.5727113601817166,0.19504729155935133,1.2421987696903327,1.0887242688037813,3
Thailand,0.005268974909999997,1.5161315006740206,0.7630332735467452,0.0,0.05891444,0.3301052324673827,169.7256718659286,0.20408095493551168,1.0518431843534841,1.0625867623923315,0.0,0.2519989357124298,0.3562033046765761,0.7838526366397031,0
Vietnam,0.0,0.35732363,0.055584,0.0,0.14551,0.1963300541107725,46.968311582879075,0.0,0.2478996212774793,0.07740530413081262,0.0,0.6224003000879863,0.211851879956184,0.21691612393107576,0
